KARAVALI INSTITUTE OF TECHNOLOGY,"PADU POST, VIA PEDUMALE,
NEERUMARGA, MANGALORE -575029 KARNATAKA STATE INDIA",DAKSHINA KANNADA,Private-Self Financing
"GOVERNMENT ENGINEERING COLLEGE,
KUSHALNAGAR",MEDIKERI ROAD MADAPATNA,KODAGU,Government
"NUTAN VIDYALAYA SOCIETY'S
POLYTECHNIC","S.B.TEMPLE ROAD SANGAMESHWARA
COLONY",GULBARGA,Govt aided
SHA-SHIB COLLEGE OF ENGINEERING,"VARALAKONDAVILLAGE, NH-7, B.B
ROAD, SOMENAHALLI HOBLI, GUDIBANDE TALUK, CHIKKABLLAPUR
DISTRICT 562104",CHIKABALLAPUR,Private-Self Financing
"KLE SOCIETY'S INSTITUTE OF
MANAGEMENT STUDIES AND RESEARCH","BVB CAMPUS, VIDYANAGAR, HUBLI-580 031, DIST: DHARWAD STATE:KARNATAKA",DHARWAD,Private-Self Financing
"C.V.CHARANTIMATH RURAL
POLYTECHNIC","C.V.CHARANTIMATH RURAL
POLYTECHNIC, HUNGUND, NH-13",BAGALKOT,Govt aided
"AMC COLLEGE (ADMINISTRATIVE
MANAGEMENT COLLEGE)","18KM, BANNERGHATTA ROAD, KALKERE",BANGALORE RURAL,"Private-Self
Financing"
GOVERNMENT ENGINEERING COLLEGE RAICHUR,"GOVERNMENT ENGINEERING COLLEGE
RAICHUR-HYDERABAD ROAD YERAMARUS RAICHUR",RAICHUR,Government
BAPUJI ACADEMY OF MANAGEMENT & RESEARCH,"LAKE VIEW CAMPUS, S S LAYOUT, DAVANGERE 577004 KARNATAKA, INDIA",DAVANAGERE,Private-Self Financing
"UNIVERSITY B D T COLLEGE OF
ENGINEERING",P J EXTENSION HADADI ROAD,DAVANAGERE,"State Government
University"
DR.T.M.A. PAI POLYTECHNIC,MILK DAIRY ROAD; ESHWAR NAGAR,UDUPI,"Private-Self
Financing"
GOVERNMENT POLYTECHNIC SURPUR,SURPUR,YADGIR,Government
MAHARANI CLUSTER UNIVERSITY,SESHADRI ROAD,BANGALORE URBAN,Government
SRI KRISHNA POLYTECHNIC,"NO.57, CHIMNEY HILLS, PIPELINE ROAD,
CHIKKABANAVARA POST",BANGALORE RURAL,"Private-Self
Financing"
SNJPSNMS TRUST'S POLYTECHNIC,"CHIKODI ROAD,",BELGAUM,"Private-Self
Financing"
GOVERNMENT POLYTECHNIC,MIRLE,MYSORE,Government
N.R.A.M.POLYTECHNIC,"NET CAMPUS NITTE KARKALA (TQ)
UDUPI DISTRICT KARNATAKA",UDUPI,Govt aided
GOVERNMENT FIRST GRADE COLLEGE,"#5, 3RD MAIN, 7TH CROSS HAMPINAGARA WARD, VIJAYANAGAR, BENGALURU",BANGALORE URBAN,Government
BAHUBALI COLLEGE OF ENGINEERING,"GOMMATANAGARA
SHRAVANABELAGOLA - 573135 HASSAN DISTRICT KARNATAKA",HASSAN,Private-Self Financing
MANIPAL INSTITUTE OF TECHNOLOGY,"MANIPAL INSTITUTE OF
TECHNOLOGYMANIPAL576104KARNATAK A",UDUPI,Deemed to be University(Pvt)
S.J.M POLYTECHNIC,HALEPET BIRUR,CHIKMAGALUR,Govt aided
"GOVERNMENT POLYTECHNIC,HANGAL","PALA ROAD TALUK:HANGAL
DISTRICT:HAVERI STATE:KARNTAKA",HAVERI,Government
"HMS POLYTECHNIC (GOVT.
AIDED),MINORITY","SHETTIHALLI MAIN ROAD,",TUMKUR,Govt aided
GOVERNMENT POLYTECHNIC AURAD(B),"OLD TAHASIL OFFICE BUILDING
AURAD(B)",BIDAR,Government
GOVERNMENT POLYTECHNIC,HOLENARASIPURA,HASSAN,Government
GOVERNMENT CPC POLYTECHNIC,"ASHOKA ROAD, N R MOHALLA MYSORE",MYSORE,Government
"GOVERNMENT R C COLLEGE OF
COMMERCE & MANAGEMENT","PALACE ROAD, BASAWEESHWARA
CIRCLE, BANGALORE",BANGALORE URBAN,Government
"GOVERNMENT TOOL ROOM AND
TRINING CENTRE-DANDELI","PLOT.NO.:01 , KSSIDC INDUSTRIAL
ESTATE , AMBEWADI AREA , DANDELI",UTTARA KANNADA,Government
"CENTRAL INSTITUTE OF
PETROCHEMICALS ENGINEERING AND TECHNOLOGY (CIPET)","#437/A, HEBBAL INDL AREA, MYSORE - 570 016 KARNATAKA",MYSORE,Government
"MYSORE COLLEGE OF ENGINEERING
AND MANAGEMENT","CHIKAHALLI, VARUNA HOBALI, NEAR BIG
BANYAN TREE, TN ROAD",MYSORE,"Private-Self
Financing"
GOVERNMENT POLYTECHNIC KARKALA,"GOVERNMENT WOMENS POLYTECHNIC
KARKALA,NEAR POLICE STATION TALUK OFFICE ,KARKALA, UDUPI DISTRICT- 574104, KARNATAKA",UDUPI,Government
"CHRIST DEEMED TO BE UNIVERSITY
KENGERI CAMPUS","KANMINIKE, KUMBALGODU POST,
BENGALURU 560074",BANGALORE URBAN,"Deemed to be
University(Pvt)"
"CHRIST DEEMED TO BE UNIVERSITY
BANNERGHATTA ROAD CAMPUS","HULIMAVU, BANNERGHATTA ROAD",BANGALORE URBAN,"Deemed to be
University(Pvt)"
"GOVERNMENT TOOL ROOM & TRAINING
CENTRE - KANAKAPURA","SURVEY NO.13,14,19,20 SANGAMA ROAD",RAMANAGARA,Government
GOVT.TOOL ROOM & TRAINING CENTRE,INDUSTRIAL AREA HIREHALLI,TUMKUR,Government
R R POLYTECHNIC,"67, RAJA REDDY LAYOUT, NEAR
CHIKKABANAVARA RAILWAY STATION, CHIKKABANAVARA POST, BANGALORE - 90",BANGALORE URBAN,Private-Self Financing
SDM INSTITUTE OF TECHNOLOGY UJIRE- 574240,"SDM INSTITUTE OF TECHNOLOGY UJIRE-
574240 DAKSHINA KANNADA KARNATAKA",DAKSHINA KANNADA,Private-Self Financing
GOVERNMENT TOOL ROOM AND TRAINING CENTRE GOWRIBIDANUR,"PLOT NO 1P-1A, KUDUMALAKUNTE
INDUSTRIAL AREA, HINDUPUR ROAD, GOWRIBIDANUR,",CHIKABALLAPUR,Government
"REGIONAL COLLEGE OF MANAGEMENT
BANGALORE","SURVEY NO-34/4, 34/5, MUDUGURKI,
DEVANAHALLI, BANGALORE- 562110",BANGALORE RURAL,"Private-Self
Financing"
GOVERNMENT POLYTECHNIC,GUDEKOTE ROAD,BELLARY,Government
GOVERNMENT POLYTECNIC,"ARAKERE,SRIRANGA PATNA",MANDYA,Government
"YUVARAJA'S COLLEGE (AUTONOMOUS), UNIVERSITY OF MYSORE","JLB ROAD, MYSORE",MYSORE,State Government University
R.N.SHETTY RURAL POLYTECHNIC,MAIN ROAD MURUDESHWAR BHATKAL TALUK KARNATAKA UTTTARAKANNADA,UTTARA KANNADA,Private-Self Financing
"TIPPU SHAHEED INSTITUTE OF
TECHNILOGY (POLYTECHNIC)",SIMLA NAGAR,DHARWAD,Govt aided
GOVT POLYTECHNIC LINGASGUR,"OPP: BUS DEPOT ,MUDGAL ROAD,",RAICHUR,Government
JSS POLYTECHNIC FOR WOMEN,"JSS TECHNICAL INSTITUTIONS CAMPUS,
MANASAGANGOTHRI",MYSORE,Govt aided
GOVERNMENT POLYTECHNIC RABAKAVIBANAHATTI,"64/B, NEAR ASHRAY COLONY, RABKAVI ,
BAGALKOT DISTRICT, KARNATAKA 587314",BAGALKOT,Government
SCHOOL OF MINES,"SCHOOL OF MINES, COROMANDEL - POST",KOLAR,Government
SRI JAYACHAMARAJENDRA EDUCATIONAL SOCIETY POLYTECHNIC,"OLD MADRAS ROAD, MEDAHALLI, VIRGONAGAR POST, BANGALORE-560049",BANGALORE URBAN,Private-Self Financing
VISSJ GOVERNMENT POLYTECHNIC,NEW TOWN,SHIMOGA,Government
AIMS IBS BUSINESS SCHOOL (ACLIV INSTITUTE OF MANAGEMENT STUDIES INTERNATIONAL BUSINESS SCHOOL),"NO.235/E1, BOMMASANDRA INDUSTRIAL AREA, 3RD PHASE, BENGALURU - 560099",BANGALORE URBAN,Private-Self Financing
B.G.S POLYTECHNIC,"BB ROAD NH-7 SJCIT(CAMPUS)
CHIKKABALLAPURA",CHIKABALLAPUR,"Private-Self
Financing"
"RURAL POLYTECHNIC, HAUNSBHAVI","MAIN ROAD, HAUNSBHAVI",HAVERI,Govt aided
GOVT.POLYTECHNIC,B.H.ROAD,TUMKUR,Government
BALAJI POLYTECHNIC,"BEHIND P&T QUARTERS ,OLD JEWARGI
ROAD,GULBARGA.",GULBARGA,"Private-Self
Financing"
MATS INSTITUTE OF MANAGEMENT & ENTREPRENURSHIP,"JAKKASANDR POST, KANAKAPURA
TALUK, RAMANAGARA DISTRICT - 562112 KARNATAKA",RAMANAGARA,Private-Self Financing
"K.L.E.SOCIETY S SMT
CHANABASAMMA.ISHWARAPPA.MUNA VALLI POLYTECHNIC,","VIDYANAGAR, HUBLI.",DHARWAD,Private-Self Financing
S. S. E. T'S S. G. BALEKUNDRI INSTITUTE OF TECHNOLOGY,"S. G. BALEKUNDRI INSTITUTE OF
TECHNOLOGY, SHIVABASAVA NAGAR, BELGAUM - 590010",BELGAUM,Private-Self Financing
INTERNATIONAL SCHOOL OF BUSINESS & MEDIA,"SURVEY NO.241, SOMPURA INDUSTRIAL
AREA, NIDUVANDA VILLAGE, NELAMANGALA TALUK,",BANGALORE RURAL,Private-Self Financing
JAIN POLYTECHNIC BELGAUM,19/1 PEERANWADI BELGAUM 590014,BELGAUM,"Private-Self
Financing"
GTTC POLYTECHNIC,GOVT.TOOL ROOM & TRAINING CENTRE RAJAJINAGAR INDUSTRIAL ESTATE,BANGALORE URBAN,Government
"GOVERNMENT TOOL ROOM AND
TRAINING CENTRE-HUBLI","PLOT NO:38 TO 45 RAIPUR KIADB
INDUSTRIAL AREA, DHARWAD-570009",DHARWAD,Government
"BANGALORE INSTITUTE OF
TECHNOLOGY","K.R.ROAD, V.V.PURA, BANGALORE-560004",BANGALORE URBAN,"Private-Self
Financing"
K.L.E.INSTITUTE OF TECHNOLOGY,OPP. TO AIRPORT GOKUL,DHARWAD,"Private-Self
Financing"
"SHRI MADHWA VADIRAJA INSTITUTE OF
TECHNOLOGY AND MANAGEMENT","VISHWOTHAMA NAGAR, BANTAKAL",UDUPI,"Private-Self
Financing"
MALNAD COLLEGE OF ENGINEERING,"P.B. NO. 21, SALAGAME ROAD HASSSAN",HASSAN,Govt aided
"ADITYA INSTITUTE OF MANAGEMENT
STUDIES AND RESEARCH","SURVEY NO.12, KOGILU MAIN ROAD,
YELAHANKA",BANGALORE URBAN,"Private-Self
Financing"
"GOVERNMENT POLYTECHNIC,K.G.F","GOVERNMENT POLYTECHNIC SY NO 11
BETHAMANGALA ROAD, BEHIND GOVT SCHOOL OF MINES COROMANDEL KGF- 563118",KOLAR,Government
"GOVERNMENT POLYTECHNIC,
AFZALPUR",AFZALPUR DIST: GULBARGA,GULBARGA,Government
GOVENMENT TOOL ROOM AND TRAINIG CENTRE- HOSPET,"GOVT.TOOL ROOM & TRAINING CENTRE,
INDIRA NAGAR,HARIHARA ROAD, MARIYAMMANA HALLI-583 222 ( HOSAPETE),TQ- HOSAPETE,DIST- BELLARY, KARNATAKA.",BELLARY,Government
"GOVERNMENT POLYTECHNIC,
DEODURG","NAGARGUND ROAD, DEODURG
DIST:RAICHUR STATE: KARNATAKA",RAICHUR,Government
"R.T.E.SOCIETY'S RURAL POLYTECHNIC,
HULKOTI","R.T.E.SOCIETY'S RURAL POLYTECHNIC,
HULKOTI",GADAG,Govt aided
CITY COLLEGE,"#27/2, 33RD CROSS, 2ND MAIN 7TH BLOCK JAYANAGAR BANGALORE 560070",BANGALORE URBAN,Private-Self Financing
"GOVERNMENT GR INSTITUTE OF
COMMERCIAL PRACTICE","S.J.P. CAMPUS SHESHADRI ROAD,
BANGALORE",BANGALORE URBAN,Government
"GOVERNMENT POLYTECHNIC, IMMADIHALLI","SY. NO.127 & 132, IMMADIHALLI, WHITE FIELD ROAD, BANGALORE EAST TALUK",BANGALORE URBAN,Government
RAJIV GANDHI INSTITUTE OF TECHNOLOGY,"CHOLANGAR, R.T.NAGAR POST, HEBBAL,
BANGALORE, KARNATAKA STATE PIN NO.560032",BANGALORE URBAN,Private-Self Financing
"P.A COLLEGE OF ENGINEERING(P.G.
DEPARTMENT OF BUSINESS ADMINISTRATION-MBA)","NADUPADAVU, NEAR MANGALORE
UNIVERSITY, MONTEPADAVU POST, KAIRANGALA, BANTWAL. MANGALORE",DAKSHINA KANNADA,Private-Self Financing
"NITTE SCHOOL OF ARCHITECTURE
PLANNING & DESIGN","GOVINDAPURA, GOLLAHALLI,
YELAHANKA, BANGALORE-64",BANGALORE URBAN,"Private-Self
Financing"
IFIM COLLEGE,"NO. 8P & 9P, KIADB INDUSTRIAL AREA,
ELECTRONIC CITY PHASE I,",BANGALORE URBAN,"Private-Self
Financing"
"HARANAHALLI RAMASWAMY
INSTITUTE OF HIGHER EDUCATION","PB # 194, SALAGAME ROAD, HASSN PH:
08172-245551.",HASSAN,"Private-Self
Financing"
SRI REVANA SIDDESHWARA INSTITUTE OF TECHNOLOGY,"CHOKKANAHALLI,
CHIKKAJALA,BANGALORE NORTH - 562157",BANGALORE URBAN,Private-Self Financing
DEPARTMENT OF COMPUTER SCIENCE GULBARGA UNIVERSITY GULBARGA,"THE CHAIRMAN DEPARTMENT OF
COMPUTER SCIENCE GULBARGA UNIVERSITY GULBARGA 585106 KARNATAKA",GULBARGA,Government
GOVERNMENT TOOL ROOM & TRAINING CENTRE - HARIHAR,"GOVT.TOOL ROOM & TRAINING CENTRE,
PLOT NO:22 C&D, KIADB INDUSTRIAL AREA, HARLAPURA, HARIHAR, DAVANAGERE (DIST)",DAVANAGERE,Government
GOVERNMENT POLYTECHNIC HARAPANAHALLI,"GOVERNMENT POLYTECHNIC HOSPET
ROAD HARAPANAHALLI DAVANAGERE (DIST) KARNATAKA",VIJAYANAGARA,Government
"SIR M. VISVESVARAYA INSTITUTE OF
TECHNOLOGY","HUNASAMARANAHALLI VIA:
YELAHANKA BANGALORE",BANGALORE URBAN,"Private-Self
Financing"
INTERNATIONAL INSTITUTE OF BUSINESS STUDIES,"SURVEY NO. 75, MUTTUGADAHALLI,
JALA HOBLI, BANGALORE NORTH TALUK, BANGALORE URBAN DISTRICT",BANGALORE URBAN,Private-Self Financing
K.L.E.SOCIETY'S POLYTECHNIC BAILHONGAL.,"THE PRINCIPAL K.L.E.SOCIETY'S
POLYTECHNIC,NEAR ARTO OFFICE BAILHONGAL.",BELGAUM,Private-Self Financing
"S.F.S.SHIKSHAN SAMITI'S
VISWESWARAIAH POLYTECHNIC,NARGUND","HUBLI-SHOLAPUR NATIONAL HIGHWAY, NARGUND",GADAG,Private-Self Financing
GIBS B SCHOOL,"CA2(P), ITI LAYOUT, BSK III STAGE,
BANGALORE",BANGALORE URBAN,"Private-Self
Financing"
SJVP POLYTECHNIC,"VAGEESH NAGARA, OLD P.B. ROAD,
HARIHAR-577601",DAVANAGERE,"Private-Self
Financing"
"SMT. KAMALA AND SRI VENKAPPA M
AGADI COLLEGE OF ENGINEERING & TECHNOLOGY","SAVANUR ROAD, GULAGANJIKOPPA, LAXMESHWAR DIST: GADAG",GADAG,Private-Self Financing
INSTITUTE OF MANAGEMENT STUDIES.ILKAL,"S.V.M.V.V.SANGHA'S INSTITUTE OF
MANAGEMENT STUDIES,MAHANTH GANGOTHRI CAMPUS ILKAL-587125, DIST:BAGALKOT (KARNATAKA)",BAGALKOT,Private-Self Financing
JSS ACADEMY OF HIGHER EDUCATION AND RESEARCH,"BANNIMANTAP ROAD, SRI
SHIVARATHREESHWARA NAGARA, BANNIMANTAP A LAYOUT, BANNIMANTAP, MYSURU, KARNATAKA 570015",MYSORE,Deemed to be University(Pvt)
"BAPUJI INSTITUTE OF ENGINEERING & TECHNOLOGY, DAVANGERE (MCA)","P.B.NO.325, SHAMANUR ROAD DAVANGERE-577004 KARNATAKA - INDIA",DAVANAGERE,Private-Self Financing
"VIVEKANANDA INSTITUTE OF
MANAGEMENT","DR. RAJKUMAR ROAD, RAJAJINAGAR,II
STAGE, BANGALORE - 560 055",BANGALORE URBAN,"Private-Self
Financing"
JAIN INSTITUTE OF TECHNOLOGY,"323, BADA CROSS NEAR BLIND SCHOOL
AVARAGERE DAVANGERE",DAVANAGERE,"Private-Self
Financing"
FAROOQIA POLYTECHNIC FOR WOMEN,"AZEEZ SAIT ROAD, UDAYAGIRI CIRCLE,",MYSORE,"Private-Self
Financing"
AGRICULTURE AND FOOD MANAGEMENT INSTITUTE,"MIT, BEHIND K.R MILL, BELAVADI VILLAGE,SRIRANGAPATNA TQ, MANDYA DIST.PIN- 571438,KARNATAKA.",MANDYA,Private-Self Financing
"K.L.E SOCIETY'S POLYTECHNIC, MAHALINGPUR","PRINCIPAL K.L.E POLYTECHNIC AT:
MAHALINGPUR TQ:MUDHOL DT:BAGALKOT KARNATAK STATE",BAGALKOT,Private-Self Financing
MOTHER THERESA POLYTECHNIC,"NEAR KSRTC BUS STAND
ANTHARAGANGA ROAD, KOLAR",KOLAR,"Private-Self
Financing"
"GOVT. POLYTECHNIC, CHAMARAJANAGAR",GOVT. POLYTECHNIC CHAMARAJANAGAR CHAMARAJANAGAR DISTRICT KARNATAKA,CHAMARAJNAGAR,Government
"HILLSIDE INSTITUTE OF MANAGEMENT
& ACADEMY","#9, RAGHUVANAHALLI, KANAKAPURA
MAIN ROAD, BANGALORE-560062.",BANGALORE URBAN,"Private-Self
Financing"
"GOVT. TOOL ROOM AND TRAINING
CENTRE - BELGAUM","UDYAMBAGH KHANAPUR ROAD
BELGAUM",BELGAUM,Government
CMR INSTITUTE OF TECHNOLOGY,"132, BEHIND AECS LAYOUT, IT PARK
ROAD BANGALORE - 560037",BANGALORE URBAN,"Private-Self
Financing"
GOVERNMENT WOMENS POLYTECHNIC,AIWAN-E-SHAHI ROAD GULBARGA,GULBARGA,Government
GOVERNMENT POLYTECHNIC,"BIDARAHALLI HOBLI, CHANNASANDRA
PIN- 560067",BANGALORE URBAN,Government
V.E.T.B.V.L. POLYTECHNIC,"# 18, 14TH MAIN, II PHASE, J.P.NAGAR,",BANGALORE URBAN,"Private-Self
Financing"
CAUVERY POLYTECHNIC GONIKOPPAL,"VIRAJPET TALUK S.COORG PIN 571213
KARNATAKA STATE",COORG,"Private-Self
Financing"
"XAVIER INSTITUTE OF MANAGEMENT &
ENTREPRENEURSHIP","ELECTRONICS CITY, PHASE II, HOSUR
ROAD, BANGALORE",BANGALORE RURAL,"Private-Self
Financing"
"INDIAN INSTITUTE OF PLANTATION
MANAGEMENT","JNANA BHARATHI CAMPUS P.O.
MALATHALLI BANGALORE 560 056",BANGALORE URBAN,Government
"MOTI MAHAL COLLEGE OF HOTEL
MANAGEMENT","MOTI MAHAL ANNEXE, FALNIR ROAD,
MANGALORE - 575001 (KARNATAKA)",DAKSHINA KANNADA,"Private-Self
Financing"
"K.L.E. SOCIETY`S CHIDANAND B. KORE POLYTECHNIC, CHIKODI","THE PRINCIPAL, KLE SOCIETY`S
CHIDANAND B. KORE POLYTECHNIC, CHIKODI DIST:BELGAUM, KARNATAKA STATE",BELGAUM,Private-Self Financing
"KLE SOCIETY'S S NIJALINGAPPA
COLLEGE","2ND BLOCK, RAJAJINAGAR BANGALORE",BANGALORE URBAN,"Private-Self
Financing"
"GOVT TOOL ROOM & TRAINING CENTRE-
SHIVAMOGGA","PLOT NO CA-38, NIDIGE INDUSTRIAL
AREA, SHIVAMOGGA",SHIMOGA,Government
JYOTHY INSTITUTE OF TECHNOLOGY,"TATAGUNI, OFF KANAKAPURA ROAD",BANGALORE URBAN,"Private-Self
Financing"
PRESIDENCY COLLEGE,"NO.33/2C, 33/2D, KEMPAPURA, HEBBAL,
BANGALORE",BANGALORE RURAL,"Private-Self
Financing"
"S.T.S.K.K POLYTECHNIC, GADAG","MUNDARAGI ROAD, GADAG",GADAG,"Private-Self
Financing"
GOVERNMENT POLYTECHNIC,"PRINCIPAL, GOVERNMENT POLYTECHNIC,
NH-48, YARADAKATTE, HIRIYUR, CHITRADURGA DIST-577599",CHITRADURGA,Government
"KLS SHRI VASANTRAO POTDAR
POLYTECHNIC","KLS CAMPUS, TILAKWADI, BELGAUM",BELGAUM,"Private-Self
Financing"
GOVT.TOOL ROOM & TRAINING CENTRE- GULBARGA,"PLOT NO. 122 &123, M.B.ROAD,
DARSHANAPUR LAYOUT, SANGTRASWADI",GULBARGA,Government
"SHREE SHANMUKHA SHIVAYOGI RURAL
POLYTECHNIC JEWARGI","BIJAPUR ROAD, JEWARGI",GULBARGA,"Private-Self
Financing"
ALVA'S INSTITUTE OF ENGINEERING AND TECHNOLOGY,"SHOBHAVANA CAMPUS,MIJAR
MOODBIDRI - 574225 MANGALORE TALUK DHAKSHINA KANNADA DISTRICT KARNATAKA STATE",DAKSHINA KANNADA,Private-Self Financing
P.V.P POLYTECHNIC,"DR.AIT CAMPUS, MALLATHAHALLI,
BANGALORE-56",BANGALORE URBAN,Govt aided
ISBR BUSINESS SCHOOL,"PLOT NO. 107, ELECTRONIC CITY - PHASE
I, HOSUR ROAD",BANGALORE URBAN,"Private-Self
Financing"
SARANG INSTITUTE OF POLYTECHNIC,"OPP IOCL BUNK, KUNIGAL ROAD, GULUR
TUMKUR",TUMKUR,"Private-Self
Financing"
M.E.I. POLYTECHNIC,"VATAL NAGARAJ ROAD, 4TH BLOCK
RAJAJINAGAR, BANGALORE",BANGALORE URBAN,Govt aided
BANGALORE UNIVERSITY,"DEPARTMENT OF COMPUTER SCIENCE
AND APPLICATIONS, BANGALORE UNIVERSITY, JNANABHARATHI, BANGALORE-56",BANGALORE URBAN,Government
THE OXFORD COLLEGE OF BUSINESS MANAGEMENT,"NO 32, 19TH MAIN,17TH B CROSS SECTOR 4 HSR LAYOUT BANGALORE-560102",BANGALORE URBAN,Private-Self Financing
"GOVT. TOOLROOM AND TRAINING CENTRE,MYSORE","93 & 94, BELAGOLA INDL. AREA
K.R.S.ROAD, MYSORE-570016, KARNATAKA",MYSORE,Government
"ST.GEORGE COLLEGE OF MANAGEMENT
& SCIENCE","OMBR LAYOUT, BANASWADI,
BANGALORE - 560 043",BANGALORE URBAN,"Private-Self
Financing"
"ACHARYA INSTITUTE OF MANAGEMENT
AND SCIENCES","1ST STAGE, 1ST CROSS PEENYA
INDUSTRIAL AREA BANGALORE",BANGALORE URBAN,"Private-Self
Financing"
"GOVERNMENT TOOL ROOM AND
TRAINING CENTRE",RAJAJINAGAR INDUSTRIAL ESTATE,BANGALORE URBAN,Government
"GOPALAN COLLEGE OF ENGINEERING
AND MANAGEMENT","SONNENAHALLI, HOODI VILLAGE, ITPL
ROAD,",BANGALORE URBAN,"Private-Self
Financing"
"VIDYAVARDHAKA COLLEGE OF
ENGINEERING","P.B.NO.206, GOKULAM 3RD STAGE",MYSORE,"Private-Self
Financing"
HMS RURAL POLYTECHNIC,"HMS RURAL POLYTECNIC NEAR JAS
TOLLGATE MANCHAKALAKUPPE, N H 4, TUMKUR-572104",TUMKUR,Private-Self Financing
"SBRR MAHAJANA FIRST GRADE
COLLEGE, PG WING","METAGALLI, KRS ROAD, MYSORE
KARNATAKA , INDIA KARNATAKA",MYSORE,"Private-Self
Financing"
"SDM INSTITUTE FOR MANAGEMENT
DEVELOPMENT","#1, CHAMUNDI HILL ROAD, SIDDHARTHA
NAGAR POST,",MYSORE,"Private-Self
Financing"
CAUVERY INSTITUTE OF TECHNOLOGY,"SUNDAHALLI, SIDDAIAHNA KOPPALU
GATE, YELIHUR POST, KOTHATHI HOBLI, MANDYA",MANDYA,Private-Self Financing
"SHRI LAXMANRAO JARKIHOLI
POLYTECHNIC","VIDYA NAGAR, GOKAK",BELGAUM,"Private-Self
Financing"
"BHARATESH EDUCATION TRUST'S
GLOBAL BUSINESS SCHOOL","B. C. NO. 188, NEAR FORT, OLD P. B. ROAD,
BELGAUM-590016",BELGAUM,"Private-Self
Financing"
"GOVT. INSTITUTE OF TEXTILE
TECHNOLOGY","SJP CAMPUS K R CIRCLE BANGALORE
560001",BANGALORE URBAN,Government
KARNATAKA COLLEGE OF MANAGEMENT,"# 33/2, THIRUMENAHALLI, HEGDENAGAR MAIN ROAD, BANGALORE-560064",BANGALORE URBAN,Private-Self Financing
"MYSURU ROYAL INSTITUTE OF
TECHNOLOGY","LAKSHMIPURA ROAD, OFF MYSURU -
BENGALURU HIGHWAY",MANDYA,"Private-Self
Financing"
SAMPOORNA GROUP OF INSTITUTIONS,"BELEKERE, MALLUR HOBLI,
CHANNAPATNA TALUK, RAMANAGAR DISTRICT BELEKERE, MALLUR HOBLI, CHANNAPATNA TALUK, RAMANAGAR DISTRICT",RAMANAGARA,Private-Self Financing
NALANDA FOUNDATIONS POLYTECHNIC,"VIDYARANYA, GADAG ROAD,
BHANDIWAD, MANTUR BO,",DHARWAD,"Private-Self
Financing"
JSS POLYTECHNIC,"JSS TECHNICAL INSTITUTIONS'
CAMPUS,MANASA GANGOTHRI",MYSORE,"Private-Self
Financing"
THE OXFORD POLYTECHNIC,"C.A SITE:NO 40,J.P NAGAR ,I ST
PHASE,BANGALORE",BANGALORE URBAN,"Private-Self
Financing"
M.E.S.R.N.S.POLYTECHNIC SIRSI,VIDYANAGAR YELLAPUR ROAD SIRSI,UTTARA KANNADA,Govt aided
G.T. INSTITUTE OF MANAGEMENT STUDIES AND RESEACH,"#10/15, MAGADI MAIN ROAD,
SUNKADAKATTE, VISHWANEEDAM POST, SRIGANDADAKAVALU, BANGALORE - 560091",BANGALORE URBAN,Private-Self Financing
GOVERNMENT POLYTECHNIC BELLARY,"FORT, HOSPET ROAD",BELLARY,Government
ST. MARY'S POLYTECHNIC,"K B EXTENSION, FORT ROAD,",CHITRADURGA,"Private-Self
Financing"
CAMBRIDGE INSTITUTE OF TECHNOLOGY NORTH CAMPUS,"SURVEY NO. 73, LINGADHEERA
GOLLAHALLI, KUNDANA POST, DEVANAHALLI TALUK",BANGALORE RURAL,Private-Self Financing
P.D. A. COLLEGE OF ENGINEERING,"AIWAN-E-SHAHI AREA STATION ROAD
GULBARGA-585102",GULBARGA,Govt aided
VGET'S DR.G S M RURAL POLYTECHNIC,YELBURGA ROAD KUKNOOR,KOPPAL,Govt aided
A.G.M.RURAL POLYTECHNIC,"OPP VRL HEAD OFFICE, NH-4,BANGALORE ROAD NAVAGRAH TEERTH VARUR,",DHARWAD,Private-Self Financing
INDHIRA SHIVA RAO POLYTECHNIC,"INDIRA SHIVA RAO POLYTECHNIC, SHEEMBRA GANAPATHI TEMPLE ROAD, MOODU PERAMPALLY, SHIVALLI
VILLAGE, KUNJIBETTU POST, UDUPI.",UDUPI,Private-Self Financing
SAI KRISH POLYTECHNIC,"KRISH BHAVAN, SMITH ROAD, OORGAUM
POST, K.G.F.",KOLAR,"Private-Self
Financing"
"T JOHN INSTITUE OF MANAGEMENT
AND SCIENCE","86/3,KAMMANAHALLI,GOTTIGERE,BANNE
RGHATTA ROAD,BANGALORE-560083",BANGALORE RURAL,"Private-Self
Financing"
SRI KRISHNA INSTITUTE OF TECHNOLOGY,"NO. 29, HESARAGHATTA MAIN ROAD
CHIMNEY HILLS, CHIKKABANAVARA POST BANGALORE - 560090",BANGALORE URBAN,Private-Self Financing
R.V. COLLEGE OF ENGINEERING,"R.V. VIDYANIKETAN POST, MYSORE
ROAD,",BANGALORE URBAN,"Private-Self
Financing"
MVJ COLLEGE OF ENGINEERING - MBA,"NEAR ITPB, CHANNASANDRA, KADUGODI
POST",BANGALORE URBAN,"Private-Self
Financing"
RNS INSTITUTE OF TECHNOLOGY,"CHANNASANDRA UTTARAHALLI -
KENGERI MAIN ROAD SUBRAMANYAPURA POST",BANGALORE URBAN,Private-Self Financing
